stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
00045170,,"Father Tobin Rd at Bramalea Rd",,  43.760761, -79.767143,,,0,,,1
00045175,,"Father Tobin Rd e/of Bramalea Rd",,  43.761642, -79.766235,,,0,,,1
00045180,,"Father Tobin Rd at Severin St",,  43.763657, -79.764038,,,0,,,1
00045185,,"Father Tobin Rd e/of Sunny Meadow Blvd",,  43.766060, -79.761253,,,0,,,1
00045186,,"Dixie Rd n/of Naperton Dr",,  43.750557, -79.776512,,,0,,,1
00045190,,"Dixie Rd n/of Octillo Blvd",,  43.748249, -79.773361,,,0,,,0
00045200,,"Charolais Blvd at Chinguacousy Rd",,  43.651066, -79.759552,,,0,,,1
00045210,,"James Potter Rd at Solidarity Crt",,  43.648232, -79.761337,,,0,,,1
00045212,,"James Potter Rd opp Pefferlaw Cir",,  43.646927, -79.760757,,,0,,,1
00045220,,"James Potter Rd at Krakow St",,  43.645443, -79.759422,,,0,,,1
00045258,,"James Potter Rd at Charolais Blvd",,  43.648724, -79.761497,,,0,,,1
00045260,,"James Potter Rd btwn Pefferlaw Cir and Oblate Cres",,  43.647106, -79.760529,,,0,,,1
00045262,,"James Potter Rd at Arizona Dr",,  43.645538, -79.759132,,,0,,,1
00045270,,"Charolais Blvd w/of Chinguacousy Rd",,  43.650196, -79.760101,,,0,,,1
00045280,,"Castlemore Rd at Goreway Dr",,  43.772308, -79.711426,,,0,,,1
00045290,,"Fernforest Dr s/of Father Tobin Rd",,  43.756256, -79.772728,,,0,,,1
00045505,,"Downtown Terminal Route 1/1A EB",,  43.686741, -79.763000,,,0,place_4CRN,,1
00045510,,"Downtown Terminal Route 1/1A WB /561 Stop",,  43.686893, -79.763023,,,0,place_4CRN,,1
00045520,,"Downtown Terminal Route 52 Stop",,  43.687065, -79.762238,,,0,place_4CRN,,1
00045528,,"Bramalea Terminal Route 1/1A WB - Departure",,  43.719116, -79.720436,,,0,place_CITY,,1
00045533,,"Bramalea Terminal Route 1/1A EB - Departure",,  43.718761, -79.720818,,,0,place_CITY,,1
00045538,,"Bramalea Terminal Route 18/18B NB - Departure",,  43.718914, -79.720879,,,0,place_CITY,,1
00045543,,"Bramalea Terminal Route 18 SB/185 Stop",,  43.719021, -79.720749,,,0,place_CITY,,1
00045545,,"Bramalea Terminal Route 15/15A SB Stop",,  43.719135, -79.720612,,,0,place_CITY,,1
00045550,,"Bramalea Terminal Route 15/15A NB Stop",,  43.719242, -79.720497,,,0,place_CITY,,1
00045555,,"Bramalea Terminal Route 12 - Departure/205/217",,  43.718967, -79.720154,,,0,place_CITY,,1
00045560,,"Bramalea Terminal Route 9 WB/19/208 Stop",,  43.718880, -79.720253,,,0,place_CITY,,1
00045565,,"Bramalea Terminal Route 9 EB/17/207 Stop",,  43.718792, -79.720367,,,0,place_CITY,,1
00045570,,"Bramalea Terminal Route 10/16 Stop",,  43.718693, -79.720482,,,0,place_CITY,,1
00045575,,"Bramalea Terminal Route 115 Stop",,  43.718712, -79.720566,,,0,place_CITY,,1
00045580,,"Bramalea Terminal Route 13/20 Stop",,  43.718979, -79.720276,,,0,place_CITY,,1
00045585,,"Bramalea Terminal Route 8/205 Stop",,  43.719059, -79.720192,,,0,place_CITY,,1
00045590,,"Ganton Heights e/of Bevington Rd",,  43.676743, -79.825813,,,0,,,1
00045595,,"Ganton Heights at Stemford Rd",,  43.676418, -79.827461,,,0,,,1
00046000,,"Countryside Dr w/of Torbram Rd",,  43.774063, -79.761101,,,0,,,0
00046010,,"Torbram Rd s/of Father Tobin Rd",,  43.770607, -79.756195,,,0,,,1
00046020,,"Torbram Rd at Australia Dr",,  43.767719, -79.752304,,,0,,,1
00046050,,"Bramalea Rd s/of Father Tobin Rd",,  43.760792, -79.766556,,,0,,,1
00047000,,"Cottrelle Blvd e/of Redwillow Rd",,  43.773048, -79.699448,,,0,,,1
00047010,,"Cottrelle Blvd s/of Prince Edward Blvd",,  43.772034, -79.696236,,,0,,,1
00047020,,"Cottrelle Blvd w/of Huntspoint Dr",,  43.771091, -79.694267,,,0,,,1
00047030,,"Cottrelle Blvd w/of Maple Valley St",,  43.771381, -79.690704,,,0,,,1
00047040,,"Cottrelle Blvd at McVean Dr",,  43.772640, -79.688774,,,0,,,1
00047051,,"Cottrelle Blvd w/of Midsummer Dr",,  43.774471, -79.685410,,,0,,,1
00047060,,"Cottrelle Blvd w/of Westbrook Ave",,  43.774899, -79.680649,,,0,,,1
00047070,,"Cottrelle Blvd e/of The Gore Rd",,  43.780296, -79.673119,,,0,,,1
00047080,,"Cottrelle Blvd at Thorndale Rd",,  43.781681, -79.671486,,,0,,,1
00047090,,"Cottrelle Blvd btwn Thorndale Rd & Via Romano Way",,  43.783436, -79.667984,,,0,,,1
00047100,,"Cottrelle Blvd at Via Romano Way",,  43.783680, -79.663963,,,0,,,1
00047110,,"Via Romano Way at Goreridge Cres",,  43.781593, -79.661934,,,0,,,1
00047120,,"Via Romano Way btwn Brunetta Way & Modesto Cr",,  43.779316, -79.659531,,,0,,,1
00047130,,"Ebenezer Rd at Maybrook Way",,  43.776726, -79.657822,,,0,,,1
00047140,,"Hwy 50 s/of Ebenezer Rd",,  43.777908, -79.654922,,,0,,,1
00047143,,"Highway 50 at 8950 Highway 50",,  43.776165, -79.653931,,,0,,,1
00047145,,"Highway 50 s/of Fogal Rd",,  43.773094, -79.652206,,,0,,,1
00047150,,"Cottrelle Blvd w/of Clarkway Dr",,  43.783890, -79.664268,,,0,,,1
00047160,,"Cottrelle Blvd btwn Thorndale Rd & Via Romano Way",,  43.783535, -79.668770,,,0,,,1
00047170,,"Cottrelle Blvd at Thorndale Rd",,  43.782410, -79.671150,,,0,,,1
00047180,,"Cottrelle Blvd at The Gore Rd",,  43.779690, -79.674248,,,0,,,1
00047190,,"Cottrelle Blvd w/of Skyvalley Dr",,  43.776508, -79.677917,,,0,,,1
00047200,,"Cottrelle Blvd w/of Skyvalley Dr",,  43.775127, -79.680763,,,0,,,1
00047210,,"Cottrelle Blvd at Midsummer Dr",,  43.774651, -79.685699,,,0,,,1
00047220,,"Cottrelle Blvd e/of McVean Dr",,  43.773533, -79.688026,,,0,,,1
00047500,,"Clarkway Dr n/of Cottrelle Blvd",,  43.784561, -79.663429,,,0,,,0
00047510,,"Clarkway Dr at Passfield Tr",,  43.785637, -79.663574,,,0,,,1
00047520,,"Clarkway Dr n/of Versailles Cr",,  43.787899, -79.663795,,,0,,,1
00047530,,"Clarkway Dr at Bellchase Tr",,  43.790825, -79.664703,,,0,,,1
00047535,,"Clarkway Dr n/of Cottrelle Blvd",,  43.784271, -79.663658,,,0,,,1
00047536,,"Clarkway Dr n/of Clearfield Dr",,  43.786247, -79.663948,,,0,,,1
00047537,,"Clarkway Dr n/of Oklahoma Dr",,  43.788445, -79.664154,,,0,,,1
00047538,,"Clarkway Dr s/of Bellchase Tr",,  43.790104, -79.664536,,,0,,,1
00047553,,"Castlemore Rd w/of Drummondville Dr",,  43.798660, -79.681786,,,0,,,1
00048000,,"Don Minaker Dr opp Imperial Lakes Dr",,  43.765362, -79.671860,,,0,,,0
00048010,,"Don Minaker Dr btwn Vespahills & Desertrose",,  43.766232, -79.673027,,,0,,,1
00048020,,"Don Minaker Dr w/of Vissini Way",,  43.768036, -79.674950,,,0,,,1
00048030,,"Don Minaker Dr e/of Eaglesprings Cres",,  43.770897, -79.673805,,,0,,,1
00048040,,"Don Minaker Dr at Westbrook Dr",,  43.772701, -79.671730,,,0,,,1
00049000,,"Williams Pky e/of Personna Cir",,  43.669109, -79.806259,,,0,,,1
00049010,,"Williams Pky e/of Elbern Markell Dr",,  43.663719, -79.811745,,,0,,,1
00049020,,"Royalwest Dr s/of Williams Pkwy W",,  43.659138, -79.812851,,,0,,,1
00049030,,"Royalwest Dr s/of Beachville Cir",,  43.656487, -79.810638,,,0,,,1
00049040,,"Mississauga Rd n/of Beacon Hill Dr",,  43.654358, -79.812149,,,0,,,0
00049050,,"Mississauga Rd at Credit Ridge Commons",,  43.655834, -79.814293,,,0,,,0
00049070,,"Williams Pky w/of Elbern Markell Dr",,  43.662960, -79.812157,,,0,,,1
00049080,,"Williams Pky e/of Elbern Markell Dr",,  43.665112, -79.809799,,,0,,,1
00049090,,"Williams Pky e/of Abbotsbury Dr",,  43.669018, -79.805908,,,0,,,1
00049100,,"Williams Pky at Valleyway Dr",,  43.671329, -79.805046,,,0,,,1
00050100,,"Downtown Terminal Zum Queen Stop",,  43.686871, -79.762466,,,0,place_4CRN,,1
00050102,,"Centre - Zum Queen Station Stop EB",,  43.690952, -79.754372,,,0,,,1
00050104,,"Kennedy - Zum Queen Station Stop EB",,  43.695969, -79.748863,,,0,,,1
00050106,,"Rutherford - Zum Queen Station Stop EB",,  43.701454, -79.742622,,,0,,,1
00050108,,"West - Zum Queen Station Stop EB",,  43.709438, -79.733719,,,0,,,1
00050110,,"Dixie - Zum Queen Station Stop EB",,  43.715382, -79.727165,,,0,,,1
00050112,,"Bramalea - Zum Queen Station Stop EB",,  43.724972, -79.716576,,,0,,,1
00050114,,"Finchgate - Zum Queen Station Stop EB",,  43.728554, -79.712563,,,0,,,1
00050116,,"Torbram - Zum Queen Station Stop EB",,  43.734539, -79.705887,,,0,,,1
00050118,,"Gateway - Zum Queen Station Stop EB",,  43.738380, -79.701477,,,0,,,1
00050120,,"Airport Road - Zum Queen Station Stop EB",,  43.743893, -79.695061,,,0,,,1
00050122,,"Goreway - Zum Queen Station Stop EB",,  43.753586, -79.683617,,,0,,,1
00050124,,"McVean - Zum Queen Station Stop EB",,  43.761826, -79.672264,,,0,,,1
00050126,,"The Gore Road - Zum Queen Station Stop EB",,  43.765938, -79.654724,,,0,,,1
00050128,,"Highway 50 - Zum Queen Station Stop EB",,  43.767120, -79.647316,,,0,,,1
00050150,,"Highway 50 - Zum Queen Station Stop WB",,  43.767120, -79.649673,,,0,,,1
00050152,,"The Gore Road - Zum Queen Station Stop WB",,  43.765987, -79.656708,,,0,,,1
00050154,,"McVean - Zum Queen Station Stop WB",,  43.761528, -79.673775,,,0,,,1
00050156,,"Goreway - Zum Queen/Bovaird Station Stop WB",,  43.752460, -79.685608,,,0,,,1
00050158,,"Airport Road - Zum Queen Station Stop WB",,  43.742943, -79.696846,,,0,,,1
00050160,,"Chrysler - Zum Queen Station Stop WB",,  43.738194, -79.702309,,,0,,,1
00050162,,"Torbram - Zum Queen Station Stop WB",,  43.733376, -79.707825,,,0,,,1
00050164,,"Glenvale - Zum Queen Station Stop WB",,  43.727722, -79.714149,,,0,,,1
00050166,,"Bramalea - Zum Queen Station Stop WB",,  43.723988, -79.718285,,,0,,,1
00050168,,"Dixie - Zum Queen Station Stop WB",,  43.714310, -79.728958,,,0,,,1
00050170,,"Laurelcrest - Zum Queen Station Stop WB",,  43.708580, -79.735321,,,0,,,1
00050172,,"Rutherford - Zum Queen Station Stop WB",,  43.701542, -79.743111,,,0,,,1
00050174,,"Kennedy - Zum Queen Station Stop WB",,  43.695366, -79.750008,,,0,,,1
00050176,,"Centre - Zum Queen Station Stop WB",,  43.690964, -79.754761,,,0,,,1
00050193,,"Bramalea Terminal- Zum Queen 501/501A WB-Departure",,  43.719017, -79.720566,,,0,place_CITY,,1
00050198,,"Bramalea Terminal- Zum Queen 501/501A/501C EB-Dep",,  43.718887, -79.720726,,,0,place_CITY,,1
00051000,,"McLaughlin Rd n/of Gurdwara Gate",,  43.648293, -79.732346,,,0,,,1
00051010,,"McLaughlin Rd btwn Gurdwara and Ray Lawson Blvd",,  43.649342, -79.733833,,,0,,,0
00051020,,"McLaughlin Rd n/of Ray Lawson Blvd",,  43.651550, -79.736725,,,0,,,1
00051100,,"Kennedy - Zum Steeles Station Stop EB",,  43.676197, -79.721748,,,0,,,1
00051101,,"Kennedy - Zum Steeles Station Stop WB",,  43.675125, -79.723549,,,0,,,1
00051102,,"First Gulf - Zum Steeles Station Stop EB",,  43.680965, -79.716446,,,0,,,1
00051103,,"Rutherford - Zum Steeles Station Stop WB",,  43.680313, -79.717850,,,0,,,1
00051104,,"Tomken - Zum Steeles Station Stop EB",,  43.690865, -79.705681,,,0,,,1
00051105,,"West Drive - Zum Steeles Station Stop WB",,  43.690063, -79.707130,,,0,,,1
00051106,,"Dixie - Zum Steeles Station Stop EB",,  43.695805, -79.700218,,,0,,,1
00051107,,"Dixie - Zum Steeles Station Stop WB",,  43.694653, -79.702141,,,0,,,1
00051108,,"Bramalea - Zum Steeles Station Stop EB",,  43.703941, -79.691223,,,0,,,1
00051109,,"Bramalea - Zum Steeles Station Stop WB",,  43.704491, -79.691261,,,0,,,1
00051110,,"Torbram - Zum Steeles Station Stop EB",,  43.714725, -79.678978,,,0,,,1
00051111,,"Torbram - Zum Steeles Station Stop WB",,  43.714027, -79.680458,,,0,,,1
00051112,,"Airport Road - Zum Steeles Station Stop EB",,  43.724304, -79.668114,,,0,,,1
00051113,,"Airport Road - Zum Steeles Station Stop WB",,  43.723293, -79.669945,,,0,,,1
00051114,,"Goreway - Zum Steeles Station Stop EB",,  43.733612, -79.657440,,,0,,,1
00051115,,"Goreway - Zum Steeles Station Stop WB",,  43.732830, -79.658905,,,0,,,1
00051116,,"Finch - Zum Steeles Station Stop EB",,  43.742043, -79.646614,,,0,,,1
00051117,,"Finch - Zum Steeles Station Stop WB",,  43.742527, -79.647896,,,0,,,1
00055560,,"Bramalea Rd at Smart Centres",,  43.770779, -79.779663,,,0,,,1
00055565,,"Smart Centres - Walmart Plaza",,  43.771729, -79.778717,,,0,,,1
00055575,,"Bramalea Rd n/of Countryside Dr",,  43.764442, -79.771507,,,0,,,1
00090100,,"Dixie Rd at Countryside Dr",,  43.754055, -79.781219,,,0,,,0
00090610,,"Van Kirk Dr at Bramtrail Gate",,  43.720776, -79.824471,,,0,,,1
00090620,,"Van Kirk Dr at Game Creek Cres",,  43.721985, -79.826462,,,0,,,1
00090630,,"Van Kirk Dr n/of Begonia Cres",,  43.723972, -79.829140,,,0,,,1
00090645,,"Van Kirk Dr at Mayfield Rd",,  43.726028, -79.832336,,,0,,,1
00090652,,"Cresthaven  Rd at Torada Crt",,  43.725285, -79.821571,,,0,,,1
00090660,,"Tournament Dr s/of Cresthaven Rd",,  43.725487, -79.818871,,,0,,,0
00090670,,"Tournament Dr at Masters Green Cres",,  43.724453, -79.817093,,,0,,,0
00090800,,"Cresthaven Rd at Banington Cres",,  43.726093, -79.823349,,,0,,,0
00091100,,"Queen St W w/of Drinkwater Rd",,  43.670078, -79.777260,,,0,,,1
00091350,,"Queen St W e/of Major William Sharpe",,  43.670673, -79.777031,,,0,,,1
00091355,,"Queen St W e/of Lockwood Rd",,  43.669102, -79.778816,,,0,,,1
00091360,,"James Potter - Zum Queen West Station Stop WB",,  43.662865, -79.785713,,,0,,,0
00091365,,"Queen St W opp Angelgate Rd",,  43.660393, -79.788414,,,0,,,0
00091370,,"Creditview - Zum Queen West Station Stop WB",,  43.657005, -79.792130,,,0,,,0
00091375,,"Queen St opp Links Lane",,  43.653973, -79.795486,,,0,,,0
00091380,,"Queen St W e/of Elbern Markell Dr",,  43.652225, -79.797424,,,0,,,0
00091385,,"Royal West Dr s/of Airlie Crt",,  43.650162, -79.800598,,,0,,,1
00091650,,"Royal West Dr s/of Adamsville Rd N",,  43.651901, -79.805588,,,0,,,1
00091655,,"Royal West Dr s/of Beacon Hill Dr",,  43.655029, -79.809746,,,0,,,1
00091660,,"Royal West Dr btwn Beacon Hill Dr & Williams Pkwy",,  43.658123, -79.811043,,,0,,,1
00091670,,"Royal West Dr btwn Balin Cres & Balin Cres",,  43.654522, -79.809402,,,0,,,0
00091675,,"Royal West Dr s/of Adamsville Rd N",,  43.651676, -79.805382,,,0,,,1
00091680,,"Royal West Dr n/of Queen St W",,  43.650055, -79.800797,,,0,,,1
00091690,,"Queen St e/of Royal West Dr",,  43.650387, -79.798996,,,0,,,0
00092000,,"Chinguacousy - Zum Queen West Station Stop WB",,  43.666176, -79.782135,,,0,,,1
00092300,,"Royal West Dr at Williams Pkwy W",,  43.659992, -79.814980,,,0,,,1
00092465,,"McLaughlin - Zum Queen West Station Stop EB",,  43.675526, -79.771065,,,0,,,1
00092470,,"Queen St W w/of Academic Dr",,  43.672279, -79.774719,,,0,,,1
00092475,,"Queen St W opp Elbern Markell Dr",,  43.651703, -79.797668,,,0,,,0
00092480,,"Queen St W w/of Links Lane",,  43.653694, -79.795410,,,0,,,0
00092485,,"Creditview - Zum Queen West Station Stop EB",,  43.656902, -79.792030,,,0,,,0
00092490,,"Queen St W w/of Angelgate Rd",,  43.660225, -79.788277,,,0,,,0
00092495,,"James Potter - Zum Queen West Station Stop EB",,  43.662941, -79.785278,,,0,,,0
00093000,,"Financial Dr n/of Steeles Ave",,  43.632797, -79.771194,,,0,,,0
00093005,,"Financial Dr n/of Antamina St",,  43.633598, -79.773346,,,0,,,0
00093020,,"Financial Dr at 6701 Financial Dr",,  43.610462, -79.739311,,,0,,,1
00093025,,"Financial Dr at 6745 Financial Dr",,  43.609627, -79.741631,,,0,,,1
00093030,,"Financial Dr at 6897 Financial Dr",,  43.609467, -79.745003,,,0,,,1
00093035,,"Financial Dr s/of Derry Rd",,  43.610840, -79.748283,,,0,,,1
00093040,,"Financial Dr s/of Westbridge Way",,  43.616337, -79.752312,,,0,,,0
00093045,,"Financial Dr s/of Grouse Lane",,  43.623833, -79.759125,,,0,,,0
00093050,,"Financial Dr s/of Hallstone Rd",,  43.625893, -79.761917,,,0,,,0
00093055,,"Financial Dr s/of Miner St",,  43.627476, -79.764053,,,0,,,0
00093060,,"Financial Dr s/of Cooperage St",,  43.630653, -79.768448,,,0,,,0
00093505,,"Financial Dr n/of Plentywood Dr",,  43.634598, -79.778381,,,0,,,1
00093510,,"Financial Dr n/of Shediac Rd",,  43.633640, -79.777000,,,0,,,1
00093515,,"Financial Dr n/of Olivia Marie Rd",,  43.633419, -79.775101,,,0,,,1
00093520,,"Financial Dr opp Antamina St",,  43.633366, -79.773018,,,0,,,1
00093530,,"Hereford St s/of Steeles Ave",,  43.621437, -79.780228,,,0,,,0
00093535,,"Edgeware Rd e/of Hereford St",,  43.618919, -79.775269,,,0,,,0
00093540,,"Edgeware Rd w/of Ironbridge Rd",,  43.621025, -79.772926,,,0,,,0
00093545,,"Mississauga Rd n/of Hereford St",,  43.621372, -79.768250,,,0,,,1
00093550,,"Derry Rd w/of Financial Dr",,  43.611443, -79.749413,,,0,,,1
00093555,,"Derry Rd w/of Creditview Rd",,  43.613846, -79.744698,,,0,,,1
00093560,,"Financial Dr s/of Creditview Rd",,  43.612621, -79.739449,,,0,,,1
00093800,,"Castlemore Rd e/of Goreway Dr",,  43.773129, -79.710594,,,0,,,1
00093805,,"McVean Dr s/of Castlemore Rd",,  43.781849, -79.700005,,,0,,,1
00093810,,"Clarkway Dr s/of Castlemore Rd",,  43.800545, -79.678230,,,0,,,1
00093815,,"Clarkway Dr n/of Almond St",,  43.799477, -79.676743,,,0,,,1
00093820,,"Clarkway Dr s/of Riseborough Dr",,  43.797905, -79.674622,,,0,,,1
00093825,,"Clarkway Dr n/of Castle Oaks Crossing",,  43.795666, -79.671600,,,0,,,1
00093830,,"Clarkway Dr n/of Daden Oaks Dr",,  43.794010, -79.669350,,,0,,,1
00093835,,"Clarkway Dr n/of Valerian St",,  43.792614, -79.667419,,,0,,,1
00093840,,"Clarkway Dr n/of Bellchase Trail",,  43.791229, -79.665581,,,0,,,1
00093845,,"Clarkway Dr s/of Bluffmeadow St",,  43.792324, -79.666603,,,0,,,1
00093850,,"Clarkway Dr s/of Singletree Rd",,  43.793758, -79.668556,,,0,,,1
00093855,,"Clarkway Dr s/of Castle Oaks Crossing",,  43.795361, -79.670715,,,0,,,1
00093860,,"Clarkway Dr s/of Altura Way",,  43.797619, -79.673790,,,0,,,1
00093865,,"Clarkway Dr s/of Caliper Rd",,  43.799187, -79.675896,,,0,,,1
00093870,,"Castlemore Rd w/of Clarkway Dr",,  43.800854, -79.679375,,,0,,,1
00093875,,"Castlemore Rd e/of Drummondville Dr",,  43.799419, -79.681526,,,0,,,1
00093880,,"Castlemore Rd e/of Gardenbrooke Trail",,  43.797222, -79.684074,,,0,,,1
00093885,,"castlemore Rd e/of Bloom Dr",,  43.794834, -79.686852,,,0,,,1
00093890,,"Castlemore Rd e/of The Gore Rd",,  43.792393, -79.689705,,,0,,,1
00093950,,"Exchange Dr w/of Humberwest Pkwy",,  43.754738, -79.688118,,,0,,,1
00094000,,"Chinguacousy Rd s/of Earlsbridge Blvd",,  43.701263, -79.828438,,,0,,,1
00094005,,"Chinguacousy Rd s/of Sugarhill Dr",,  43.703739, -79.831825,,,0,,,1
00094010,,"Wanless Dr w/of Chinguacousy Rd",,  43.705845, -79.835823,,,0,,,1
00094015,,"Wanless Dr e/of Brisdale Dr - 4A",,  43.702477, -79.839455,,,0,,,1
00094025,,"Chinguacousy Rd s/of Wanless Dr",,  43.705639, -79.834885,,,0,,,1
00094030,,"Chinguacousy Rd n/of Sugarhill Dr",,  43.703918, -79.832550,,,0,,,1
00094035,,"James Potter Rd s/of Daviselm Dr",,  43.664616, -79.788261,,,0,,,1
00094040,,"James Potter Rd s/of Queen St W",,  43.662663, -79.784637,,,0,,,1
00094045,,"James Potter Rd s/of Beechmont Dr",,  43.659229, -79.782738,,,0,,,1
00094050,,"James Potter Rd s/of Bonnie Braes Dr",,  43.654823, -79.779449,,,0,,,1
00094055,,"James Potter Rd s/of Arrowpoint Dr",,  43.653660, -79.775940,,,0,,,1
00094060,,"James Potter Rd s/of Leadership Dr",,  43.653511, -79.772865,,,0,,,1
00094065,,"James Potter Rd n/of Leadership Dr",,  43.653610, -79.773811,,,0,,,1
00094070,,"James Potter btwn Bittersweet Rd and Ingleside Rd",,  43.654179, -79.776840,,,0,,,1
00094075,,"James Potter Rd n/of Bonnie Braes Dr",,  43.655422, -79.780396,,,0,,,1
00094080,,"James Potter Rd n/of Timbercrove Rd",,  43.660107, -79.782509,,,0,,,1
00094085,,"James Potter Rd n/of Queen St W",,  43.663822, -79.785614,,,0,place_JPQU,,1
00094090,,"James Potter Rd s/of Daviselm Dr",,  43.664864, -79.788879,,,0,,,1
00094100,,"Williams Pkwy e/of Brentwick Dr",,  43.665901, -79.809357,,,0,,,1
00094105,,"McLaughlin Rd at 9720 McLaughlin Rd",,  43.690079, -79.789734,,,0,,,1
00094115,,"Dusk Dr e/of Hatton Crt",,  43.655582, -79.768639,,,0,,,1
14090101,,"Castle Oaks Crossing e/of Long Branch Trail",,  43.793880, -79.673561,,,0,,,0
14090102,,"Castle Oaks Crossing opp Bellchase Trail",,  43.792389, -79.676102,,,0,,,0
14090103,,"Castle Oaks Crossing e/of Gardenbrook Trail",,  43.791386, -79.678551,,,0,,,0
14090104,,"Westbrook Ave s/of Cottrelle Blvd",,  43.776695, -79.677048,,,0,,,0
14090105,,"Skyvalley Dr s/of Heathbrook Ave",,  43.777836, -79.678780,,,0,,,0
14090107,,"Steeles Ave w/of Paget Rd",,  43.734825, -79.656021,,,0,,,1
14090108,,"Paget Rd n/of Kenview Blvd",,  43.734024, -79.651939,,,0,,,0
14090109,,"Production Rd at Production Rd cul-de-sac",,  43.718304, -79.668274,,,0,,,0
14090110,,"Production Rd w/of Airport Rd",,  43.720318, -79.665550,,,0,,,0
14090111,,"Driver Rd w/of Pedigree Crt",,  43.722649, -79.662750,,,0,,,0
14090112,,"Driver Rd at 30 Driver Rd",,  43.723564, -79.662003,,,0,,,0
14090113,,"Driver Rd e/of Airport Rd",,  43.721104, -79.664864,,,0,,,0
14090114,,"Cherrytree Dr n/of Rembrandt Crt (N)",,  43.654095, -79.726715,,,0,,,0
14090115,,"Cherrytree Dr n/of Waterloo Crt",,  43.653072, -79.724007,,,0,,,0
14090116,,"Cherrytree Dr n/of Sparrow Crt",,  43.652092, -79.721756,,,0,,,0
14090117,,"Cherrytree Dr s/of Redwood Place",,  43.654881, -79.720398,,,0,,,0
14090118,,"Cherrytree Dr n/of 20 Cherrytree Dr",,  43.655945, -79.723297,,,0,,,0
14090119,,"Heart Lake Terminal Route 23 EB Stop",,  43.727993, -79.798218,,,0,place_HTLK,,1
14090120,,"Mount Pleasant Village - Route 26 Stop",,  43.675224, -79.823158,,,0,place_MPVL,,1
14090129,,"Castlemore Rd e/of Humberwest Pkwy",,  43.767078, -79.718071,,,0,,,1
14090130,,"Humberwest Pkwy s/of Fairlawn Blvd",,  43.769798, -79.725792,,,0,,,1
14090131,,"Humberwest Pkwy s/of Crystal Hill Dr",,  43.768585, -79.721306,,,0,,,1
14090132,,"Mount Pleasant GO Station - 5/5A/505 Zum Bovaird",,  43.674850, -79.822792,,,0,place_MPGO,,1
14090133,,"McLaughlin- Zum Bovaird Station Stop WB",,  43.695747, -79.798172,,,0,,,1
14090134,,"Heart Lake - Zum Bovaird Station Stop WB",,  43.721291, -79.770470,,,0,,,1
14090135,,"Trinity Common Terminal - 5/5A EB/505 EB Stop",,  43.730759, -79.763802,,,0,place_SPTE,,1
14090136,,"Trinity Common Terminal - 5/5A WB/505 WB/17 Stop",,  43.730652, -79.764336,,,0,place_SPTE,,1
14090137,,"Dixie - Zum Bovaird Station Stop EB",,  43.735252, -79.753906,,,0,,,1
14090138,,"Dixie - Zum Bovaird Station Stop WB",,  43.734314, -79.755615,,,0,,,1
14090139,,"Bramalea - Zum Bovaird Station Stop EB",,  43.743874, -79.744408,,,0,,,1
14102701,,"Airport Rd n/of Mayfield Rd",,  43.791729, -79.760506,,,0,,,1
14102702,,"James Potter Rd n/of Dusk Dr",,  43.653538, -79.770180,,,0,,,1
15010501,,"Heart Lake Rd opp New Pines Trail",,  43.724182, -79.771507,,,0,,,1
15010503,,"Royal West Dr s/of Williams Pkwy W",,  43.659348, -79.812965,,,0,,,1
15021601,,"Steeles Ave e/of Resolution Dr",,  43.678638, -79.719093,,,0,,,1
15033001,,"Sheridan College Term - 3/3A/4/4A/11/51/511/104 WB",,  43.655819, -79.741821,,,0,place_SHER,,1
15033002,,"Sheridan College Terminal - 11/51/511/511C EB",,  43.656078, -79.741524,,,0,place_SHER,,1
15033003,,"Malta - Zum Steeles Station Stop EB",,  43.661270, -79.738083,,,0,,,1
15033004,,"Chinguacousy - Zum Steeles Station Stop WB",,  43.646370, -79.755310,,,0,,,1
15033005,,"Financial - Zum Steeles Station Stop EB",,  43.632915, -79.769516,,,0,,,1
15033006,,"Hereford - Zum Steeles Station Stop EB",,  43.622681, -79.780800,,,0,,,1
15033007,,"Rivermont - Zum Steeles Station Stop WB",,  43.622036, -79.782021,,,0,,,1
15033008,,"Gore Meadows Community Centre",,  43.793533, -79.695763,,,0,place_GOMD,,1
15051801,,"Heart Lake Rd s/of Sprucewood Rd",,  43.727924, -79.771141,,,0,,,1
15051802,,"Bramalea Rd s/of Inspire Blvd",,  43.769535, -79.777969,,,0,,,1
15051803,,"Financial Dr n/of Meadowvale",,  43.614769, -79.751175,,,0,,,1
15051804,,"The Gore Rd n/of Castlemore Rd",,  43.791965, -79.690247,,,0,,,1
15051805,,"Castlemore Rd e/of The Gore Rd",,  43.792236, -79.689278,,,0,,,1
15051806,,"Creditview Rd s/of Aylesbury Rd",,  43.683910, -79.829254,,,0,,,1
15051807,,"Queen St btwn James Potter Rd and Chinguacousy Rd",,  43.665089, -79.782867,,,0,,,1
15051808,,"Wanless Dr e/of Creditview Rd",,  43.696812, -79.845589,,,0,,,1
15051809,,"Creditview Rd s/of Wanless Dr",,  43.695992, -79.845490,,,0,,,1
15051810,,"Castlemore Rd w/of Honeyview Trail",,  43.783352, -79.698975,,,0,,,1
